ids	RSBA7	RSBDBR229	RSCFB2957	RSGMI1000	RSK60	RSMOLK2	RSPSI07	RSPSS4	RSR24	RSRUN2340	RSUW551
M_itp_c	1	1	1	1	1	1	1	1	1	1	1
M_ivcoa_c	0	0	0	0	0	0	0	0	1	0	0
M_k2lipiv_c	0	1	0	0	0	0	1	0	1	0	0
M_k_c	1	1	1	1	1	1	1	1	1	1	1
M_k_e	1	1	1	1	1	1	1	1	1	1	1
M_k_p	1	1	1	1	1	1	1	1	1	1	1
M_kdo8p_c	1	1	1	1	1	1	1	1	1	1	1
M_kdo_c	1	1	1	1	1	1	1	1	1	1	1
M_kdolipid4L_c	1	1	1	1	1	1	1	1	1	1	1
M_kdolipid4_c	1	1	1	1	1	1	1	1	1	1	1
M_kdpg_c	1	1	1	1	1	1	1	1	1	1	1
M_kolipid4L_c	1	1	1	1	1	1	1	1	1	1	1
M_kolipid4_c	1	1	1	1	1	1	1	1	1	1	1
M_lac_D_c	1	0	1	0	1	0	0	0	0	1	1
M_lac__D_c	1	1	1	1	1	1	1	1	1	1	1
M_lac__D_e	1	1	1	1	1	1	1	1	1	1	1
M_lac__D_p	1	1	1	1	1	1	1	1	1	1	1
M_lac__L_c	1	1	1	1	1	1	1	1	1	1	1
M_lac__L_e	1	1	1	1	1	1	1	1	1	1	1
M_lac__L_p	1	1	1	1	1	1	1	1	1	1	1
M_lald__D_c	0	0	0	0	0	0	1	0	1	0	0
M_laminoacid_c	1	1	1	1	1	1	1	1	1	1	1
M_leu_L_c	1	1	1	1	1	1	1	1	1	1	1
M_leu_L_p	1	1	1	1	1	1	1	1	1	1	1
M_leu__L_c	1	1	1	1	1	1	1	1	1	1	1
M_leu__L_e	1	1	1	1	1	1	1	1	1	1	1
M_leu__L_p	1	1	1	1	1	1	1	1	1	1	1
M_leutrna_c	1	1	1	1	1	1	1	1	1	1	1
M_lgt__S_c	1	1	1	1	1	1	1	1	1	1	1
M_lgt_s_c	1	1	1	1	1	0	1	1	1	1	0
M_lipa_kt_c	1	1	1	1	1	1	1	1	1	1	1
M_lipa_oh_c	1	1	1	1	1	1	1	1	1	1	1
M_lipidA_c	1	1	1	1	1	1	1	1	1	1	1
M_lipidAds_c	1	1	1	1	1	1	1	1	1	1	1
M_lipidX_c	1	1	1	1	1	1	1	1	1	1	1
M_lipopb_c	1	1	1	1	1	1	1	1	1	1	1
M_lk2lipiv_c	0	1	0	0	0	0	1	0	1	0	0
M_lpd_lpd_c	1	1	1	1	1	1	1	1	1	1	1
M_lpdr_c	1	1	1	1	1	1	1	1	1	1	1
M_lpp_p	1	1	1	1	1	1	1	1	1	1	1
M_lpp_sp_p	1	1	1	1	1	1	1	1	1	1	1
M_lys__D_c	0	1	0	0	0	0	1	0	0	0	0
M_lys__L_c	1	1	1	1	1	1	1	1	1	1	1
M_lys__L_e	1	1	1	1	1	1	1	1	1	1	1
M_lys__L_p	1	1	1	1	1	1	1	1	1	1	1
M_lystrna_c	1	1	1	1	1	1	1	1	1	1	1
M_m_tol_c	1	0	1	1	0	1	1	1	0	1	1
M_m_xyl_c	1	1	1	1	1	1	1	1	1	1	1
M_m_xyl_e	1	1	1	1	1	1	1	1	1	1	1
M_m_xyl_p	1	1	1	1	1	1	1	1	1	1	1
M_malACP_c	1	1	1	1	1	1	1	1	1	1	1
M_mal__L_c	1	1	1	1	1	1	1	1	1	1	1
M_mal__L_e	1	1	1	1	1	1	1	1	1	1	1
M_mal__L_p	1	1	1	1	1	1	1	1	1	1	1
M_malcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_malcoame_c	1	1	1	1	1	1	1	1	1	1	1
M_male_c	0	0	0	1	0	0	0	1	0	1	0
M_malon_c	0	0	1	0	0	0	0	0	0	0	0
M_malpyr_c	1	1	0	1	0	1	1	1	0	1	1
M_malt_c	1	1	1	1	1	1	1	1	0	1	1
M_malthp_c	1	0	1	1	1	1	1	1	0	1	1
M_malthx_c	1	1	1	1	1	1	1	1	0	1	1
M_maltpt_c	1	0	1	1	1	1	1	1	0	1	1
M_malttr_c	1	1	1	1	1	1	1	1	0	1	1
M_maltttr_c	1	0	1	1	1	1	1	1	0	1	1
M_malylcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_man1p_c	1	1	1	1	1	1	1	1	1	1	1
M_man6p_c	1	1	1	1	1	1	1	1	1	1	1
M_mbzald_c	1	0	1	1	0	1	1	1	0	1	1
M_mccdn_c	1	1	1	1	1	1	1	1	1	1	1
M_mccdn_e	1	1	1	1	1	1	1	1	1	1	1
M_mccdn_p	1	1	1	1	1	1	1	1	1	1	1
M_mclact_c	1	1	1	0	1	1	1	0	0	0	1
M_melanin_e	1	1	1	1	1	1	1	1	1	1	1
M_meoh_c	1	1	1	1	1	1	1	1	1	1	1
M_meoh_e	1	1	1	1	1	1	1	1	1	1	1
M_meoh_p	1	1	1	1	1	1	1	1	1	1	1
M_mepyr_c	1	1	1	1	1	1	1	1	1	1	1
M_mepyr_e	1	1	1	1	1	1	1	1	1	1	1
M_mepyr_p	1	1	1	1	1	1	1	1	1	1	1
M_mercpeth_c	1	1	1	1	1	0	1	1	1	1	1
M_mercppyr_c	1	1	1	1	1	1	1	1	1	1	1
M_mesucc_c	1	1	1	1	1	1	1	1	1	1	1
M_mesucc_e	1	1	1	1	1	1	1	1	1	1	1
M_mesucc_p	1	1	1	1	1	1	1	1	1	1	1
M_met_L_ala_L_c	1	1	1	1	1	1	1	1	1	1	1
M_met_L_ala_L_e	1	1	1	1	1	1	1	1	1	1	1
M_met_L_ala_L_p	1	1	1	1	1	1	1	1	1	1	1
M_met_L_c	1	1	1	1	1	1	1	1	1	1	1
M_met_L_met__L_c	1	0	1	1	1	1	1	1	1	0	1
M_met_L_pept_c	1	1	1	1	1	1	1	1	1	1	1
M_met_L_yl_pept_c	1	1	1	1	1	1	1	1	1	1	1
M_met__L_c	1	1	1	1	1	1	1	1	1	1	1
M_met__L_e	1	1	1	1	1	1	1	1	1	1	1
M_met__L_p	1	1	1	1	1	1	1	1	1	1	1
M_methf_c	1	1	1	1	1	1	1	1	1	1	1
M_methfglu_c	1	1	1	1	1	1	1	1	1	1	1
M_metsox_R_L_pept_c	1	1	1	1	1	1	1	1	1	1	1
M_metsox_R__L_c	1	1	1	1	1	1	1	1	1	1	1
M_metsox_S_L_pept_c	1	1	1	1	1	1	1	1	1	1	1
M_metsox_S__L_c	1	1	1	1	1	1	1	1	1	1	1
M_mettrna_c	1	1	1	1	1	1	1	1	1	1	1
M_mg2_c	1	1	1	1	1	1	1	1	1	1	1
M_mg2_e	1	1	1	1	1	1	1	1	1	1	1
M_mg2_p	1	1	1	1	1	1	1	1	1	1	1
M_mi1p__D_c	1	1	1	1	1	1	1	1	1	1	1
M_mi3p__D_c	1	1	1	1	1	1	1	1	1	1	1
M_mi4p__D_c	1	1	1	1	1	1	1	1	1	1	1
M_micit_c	1	1	1	1	1	1	1	1	1	1	1
M_mincyc_e	1	1	1	1	1	1	1	1	1	1	1
M_mincyc_p	1	1	1	1	1	1	1	1	1	1	1
M_mlthf_c	1	1	1	1	1	1	1	1	1	1	1
M_mlthfglu_c	1	1	1	1	1	1	1	1	1	1	1
M_mmal_c	1	1	1	1	1	1	1	1	1	1	1
M_mmcoa__R_c	0	0	0	0	0	0	0	0	0	0	1
M_mmcoa__S_c	1	1	1	1	1	1	1	1	1	1	1
M_mmtsa_c	1	1	1	1	1	1	1	1	1	1	1
M_mn2_c	1	1	1	1	1	1	1	1	1	1	1
M_mn2_e	1	1	1	1	1	1	1	1	1	1	1
M_mn2_p	1	1	1	1	1	1	1	1	1	1	1
M_mnapth_c	1	1	1	1	1	1	1	1	1	1	1
M_mnl_c	1	1	1	1	1	1	1	1	1	1	1
M_mnl_e	1	1	1	1	1	1	1	1	1	1	1
M_mnl_p	1	1	1	1	1	1	1	1	1	1	1
M_moadamp_c	1	1	1	1	1	1	1	1	1	1	1
M_moadcoo_c	1	1	1	1	1	1	1	1	1	1	1
M_moadcosh_c	1	1	1	1	1	1	1	1	1	1	1
M_mobd_c	1	1	1	1	1	1	1	1	1	1	1
M_mobd_e	1	1	1	1	1	1	1	1	1	1	1
M_mobd_p	1	1	1	1	1	1	1	1	1	1	1
M_moco_c	1	1	1	1	1	1	1	1	1	1	1
M_mocogdp_c	1	1	1	1	1	1	1	1	1	1	1
M_motre_c	1	0	1	1	1	1	1	1	0	1	1
M_mpt_c	1	1	1	1	1	1	1	1	1	1	1
M_mptamp_c	1	1	1	1	1	1	1	1	1	1	1
M_mql8_c	1	1	1	1	1	1	1	1	1	1	1
M_mqn8_c	1	1	1	1	1	1	1	1	1	1	1
M_msa_c	1	1	1	1	1	1	1	1	1	1	1
M_msalc4_c	1	1	1	1	1	1	1	1	1	1	1
M_msalcah_c	1	1	1	1	1	0	1	1	1	1	1
M_msial_c	1	1	1	1	1	1	1	1	1	1	1
M_mso3_c	1	1	1	1	1	1	1	1	1	1	1
M_mso3_e	1	1	1	1	1	1	1	1	1	1	1
M_mso3_p	1	1	1	1	1	1	1	1	1	1	1
M_mthgxl_c	1	1	1	1	1	1	1	1	1	1	1
M_mtolat_c	1	0	1	1	0	1	1	1	0	1	1
M_murein3p3p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein3px3p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein3px4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein4p3p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein4p4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein4px4p4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein4px4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein4px4px4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5p3p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5p4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5p5p5p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5p5p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5px3p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5px4p_p	1	1	1	1	1	1	1	1	1	1	1
M_murein5px4px4p_p	1	1	1	1	1	1	1	1	1	1	1
M_myrsACP_c	1	1	1	1	1	1	1	1	1	1	1
M_n2_e	1	1	1	1	1	1	1	1	1	1	1
M_n2_p	1	1	1	1	1	1	1	1	1	1	1
M_n2o_c	1	1	1	1	1	1	1	1	1	1	1
M_n2o_p	1	1	1	1	1	1	1	1	0	1	1
M_n4abutn_c	1	1	1	1	1	1	1	1	1	1	1
M_n5horn_c	1	1	1	1	1	1	1	1	1	1	1
M_n6dmalade_c	1	1	1	1	1	1	1	1	1	1	1
M_n6ipadep_c	1	1	1	1	1	1	1	1	1	1	1
M_na1_c	1	1	1	1	1	1	1	1	1	1	1
M_na1_e	1	1	1	1	1	1	1	1	1	1	1
M_na1_p	1	1	1	1	1	1	1	1	1	1	1
M_nac_c	1	1	1	1	1	1	1	1	1	1	1
M_nac_e	1	1	1	1	1	1	1	1	1	1	1
M_nac_p	1	1	1	1	1	1	1	1	1	1	1
M_nacyllaminoacid_c	1	1	1	1	1	1	1	1	1	1	1
M_nad_c	1	1	1	1	1	1	1	1	1	1	1
M_nadh_c	1	1	1	1	1	1	1	1	1	1	1
M_nadhx__R_c	1	1	1	1	1	1	1	1	1	1	1
M_nadhx__S_c	1	1	1	1	1	1	1	1	1	1	1
M_nadp_c	1	1	1	1	1	1	1	1	1	1	1
M_nadph_c	1	1	1	1	1	1	1	1	1	1	1
M_nadphx__R_c	1	1	1	1	1	1	1	1	1	1	1
M_nadphx__S_c	1	1	1	1	1	1	1	1	1	1	1
M_naldx_e	1	1	1	1	1	1	1	1	1	1	1
M_naldx_p	1	1	1	1	1	1	1	1	1	1	1
M_nap2msuccoa_c	1	1	1	1	1	0	1	1	1	1	1
M_naphmsuccoa_c	1	1	1	1	1	0	1	1	1	1	1
M_napomsuccoa_c	1	1	1	1	1	1	1	1	1	1	1
M_napthah_c	1	1	1	1	1	1	1	1	1	1	1
M_ncam_c	1	1	1	1	1	1	1	1	1	1	1
M_nh4_c	1	1	1	1	1	1	1	1	1	1	1
M_nh4_e	1	1	1	1	1	1	1	1	1	1	1
M_nh4_p	1	1	1	1	1	1	1	1	1	1	1
M_ni2_c	1	1	1	1	1	1	1	1	1	1	1
M_ni2_e	1	1	1	1	1	1	1	1	1	1	1
M_ni2_p	1	1	1	1	1	1	1	1	1	1	1
M_nicrns_c	1	1	1	1	1	1	1	1	1	1	1
M_nicrnt_c	1	1	1	1	1	1	1	1	1	1	1
M_nmn_c	1	1	1	1	1	1	1	1	1	1	1
M_no2_c	1	1	1	1	1	1	1	1	1	1	1
M_no2_e	1	1	1	1	1	1	1	1	1	1	1
M_no2_p	1	1	1	1	1	1	1	1	1	1	1
M_no2r_c	1	1	1	1	1	1	1	1	1	1	1
M_no2r_e	1	1	1	1	1	1	1	1	1	1	1
M_no2r_p	1	1	1	1	1	1	1	1	1	1	1
M_no3_c	1	1	1	1	1	1	1	1	1	1	1
M_no3_e	1	1	1	1	1	1	1	1	1	1	1
M_no3_p	1	1	1	1	1	1	1	1	1	1	1
M_no_c	1	1	1	1	1	1	1	1	1	1	1
M_no_e	1	1	1	1	1	1	1	1	1	1	1
M_no_p	1	1	1	1	1	1	1	1	1	1	1
M_nona_c	1	1	1	1	1	1	1	1	1	1	1
M_nonal_c	1	1	1	1	1	1	1	1	1	1	1
M_novbcn_e	1	1	1	1	1	1	1	1	1	1	1
M_novbcn_p	1	1	1	1	1	1	1	1	1	1	1
M_npthld_c	1	1	1	1	1	1	1	1	1	1	1
M_ntphp_p	1	1	1	1	1	1	1	1	1	1	1
M_o2_c	1	1	1	1	1	1	1	1	1	1	1
M_o2_e	1	1	1	1	1	1	1	1	1	1	1
M_o2_p	1	1	1	1	1	1	1	1	1	1	1
M_o2s_c	1	1	1	1	1	1	1	1	1	1	1
M_o2s_e	1	1	1	1	1	1	1	1	1	1	1
M_o2s_p	1	1	1	1	1	1	1	1	1	1	1
M_o_xyl_c	1	1	1	1	1	1	1	1	1	1	1
M_o_xyl_e	1	1	1	1	1	1	1	1	1	1	1
M_o_xyl_p	1	1	1	1	1	1	1	1	1	1	1
M_oaa_c	1	1	1	1	1	1	1	1	1	1	1
M_oc2coa_c	1	1	1	1	1	1	1	1	1	1	1
M_ocACP_c	1	1	1	1	1	1	1	1	1	1	1
M_oca_c	0	1	0	0	0	1	1	0	1	0	1
M_occoa_c	1	1	1	1	1	1	1	1	1	1	1
M_ocdcaACP_c	1	1	1	1	1	1	1	1	1	1	1
M_ocdca_c	1	1	1	1	1	1	1	1	1	1	1
M_ocdca_e	1	1	1	1	1	1	1	1	1	1	1
M_ocdca_p	1	1	1	1	1	1	1	1	1	1	1
M_ocdcal_c	1	1	1	1	1	1	1	1	1	1	1
M_ocdcap_c	1	1	1	1	1	1	1	1	1	1	1
M_ocdcea_e	1	1	1	1	1	1	1	1	1	1	1
M_ocdcea_p	1	1	1	1	1	1	1	1	1	1	1
M_ocdceap_c	1	1	1	1	1	1	1	1	1	1	1
M_ochslac_c	1	1	1	1	1	1	1	1	1	1	1
M_ochslac_e	1	1	1	1	1	1	1	1	1	1	1
M_ochslac_p	1	1	1	1	1	1	1	1	1	1	1
M_octa_c	1	1	1	1	1	1	1	1	1	1	1
M_octa_e	1	1	1	1	1	1	1	1	1	1	1
M_octa_p	1	1	1	1	1	1	1	1	1	1	1
M_octal_c	1	1	1	1	1	1	1	1	1	1	1
M_octapb_c	1	1	1	1	1	1	1	1	1	1	1
M_octdp_c	1	1	1	1	1	1	1	1	1	1	1
M_octeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_od2coa_c	1	1	1	1	1	1	1	1	1	1	1
M_odecoa_c	1	1	1	1	1	1	1	1	1	1	1
M_ogmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_oh_c	1	1	1	1	1	1	1	1	1	1	1
M_oh_e	1	1	1	1	1	1	1	1	1	1	1
M_oh_p	1	1	1	1	1	1	1	1	1	1	1
M_ohchtcht_c	1	1	1	1	1	1	1	1	1	1	1
M_ohpb_c	1	1	1	1	1	1	1	1	1	1	1
M_ohr_c	1	1	1	1	1	1	1	1	1	1	1
M_ohr_e	1	1	1	1	1	1	1	1	1	1	1
M_ohr_p	1	1	1	1	1	1	1	1	1	1	1
M_ohtchod_c	1	1	1	1	1	1	1	1	1	1	1
M_onoo_p	1	1	1	1	1	1	1	1	1	1	1
M_op4en_c	1	1	1	1	1	1	1	1	1	1	1
M_opmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_orn_c	1	1	1	1	1	1	1	1	1	1	1
M_orn_e	1	1	1	1	1	1	1	1	1	1	1
M_orn_p	1	1	1	1	1	1	1	1	1	1	1
M_orot5p_c	1	1	1	1	1	1	1	1	1	1	1
M_orot_c	1	1	1	1	1	1	1	1	1	1	1
M_orot_e	1	1	1	1	1	1	1	1	1	1	1
M_orot_p	1	1	1	1	1	1	1	1	1	1	1
M_otolat_c	1	0	1	1	0	1	1	1	0	1	1
M_oxadpcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_oxalc_c	1	1	1	1	1	1	1	1	1	1	1
M_oxglyc_c	1	1	1	1	1	1	1	1	1	1	1
M_p_xyl_c	1	1	1	1	1	1	1	1	1	1	1
M_p_xyl_e	1	1	1	1	1	1	1	1	1	1	1
M_p_xyl_p	1	1	1	1	1	1	1	1	1	1	1
M_pa120_c	1	1	1	1	1	1	1	1	1	1	1
M_pa120_e	1	0	1	1	1	0	1	1	0	0	0
M_pa120_p	1	1	1	1	1	1	1	1	1	1	1
M_pa140_c	1	1	1	1	1	1	1	1	1	1	1
M_pa140_e	1	0	1	1	1	0	1	1	0	0	0
M_pa140_p	1	1	1	1	1	1	1	1	1	1	1
M_pa141_c	1	1	1	1	1	1	1	1	1	1	1
M_pa141_e	1	0	1	1	1	0	1	1	0	0	0
M_pa141_p	1	1	1	1	1	1	1	1	1	1	1
M_pa160_c	1	1	1	1	1	1	1	1	1	1	1
M_pa160_e	1	0	1	1	1	0	1	1	0	0	0
M_pa160_p	1	1	1	1	1	1	1	1	1	1	1
M_pa161_c	1	1	1	1	1	1	1	1	1	1	1
M_pa161_e	1	0	1	1	1	0	1	1	0	0	0
M_pa161_p	1	1	1	1	1	1	1	1	1	1	1
M_pa180_c	1	1	1	1	1	1	1	1	1	1	1
M_pa180_e	1	0	1	1	1	0	1	1	0	0	0
M_pa180_p	1	1	1	1	1	1	1	1	1	1	1
M_pa181_c	1	1	1	1	1	1	1	1	1	1	1
M_pa181_e	1	0	1	1	1	0	1	1	0	0	0
M_pa181_p	1	1	1	1	1	1	1	1	1	1	1
M_pac_c	1	1	1	1	1	1	1	1	1	1	1
M_pac_e	1	1	1	1	1	1	1	1	1	1	1
M_pac_p	1	1	1	1	1	1	1	1	1	1	1
M_pacald_c	1	1	1	1	1	1	1	1	1	1	1
M_pacald_p	1	0	1	0	0	1	0	0	0	0	0
M_pad_e	0	1	1	1	1	1	1	1	1	1	1
M_palmACP_c	1	1	1	1	1	1	1	1	1	1	1
M_pan4p_c	1	1	1	1	1	1	1	1	1	1	1
M_pant__R_c	1	1	1	1	1	1	1	1	1	1	1
M_pap_c	1	1	1	1	1	1	1	1	1	1	1
M_paps_c	1	1	1	1	1	1	1	1	1	1	1
M_parat_c	1	1	1	1	1	1	1	1	1	1	1
M_parax_c	1	1	1	1	1	1	1	1	1	1	1
M_pbhb_c	1	1	1	1	1	1	1	1	1	1	1
M_pbhb_e	1	1	1	1	1	1	1	1	1	1	1
M_pbzq_c	1	1	1	1	1	1	1	1	1	1	1
M_pc120_e	1	1	1	1	1	1	1	1	1	0	1
M_pc140_e	1	1	1	1	1	1	1	1	1	0	1
M_pc141_e	1	1	1	1	1	1	1	1	1	0	1
M_pc160_e	1	1	1	1	1	1	1	1	1	0	1
M_pc161_e	1	1	1	1	1	1	1	1	1	0	1
M_pc180_e	1	1	1	1	1	1	1	1	1	0	1
M_pc181_e	1	1	1	1	1	1	1	1	1	0	1
M_pdx5p_c	1	1	1	1	1	1	1	1	1	1	1
M_pe120_c	1	1	1	1	1	1	1	1	1	1	1
M_pe120_p	1	1	1	1	1	1	1	1	1	1	1
M_pe140_c	1	1	1	1	1	1	1	1	1	1	1
M_pe140_p	1	1	1	1	1	1	1	1	1	1	1
M_pe141_c	1	1	1	1	1	1	1	1	1	1	1
M_pe141_p	1	1	1	1	1	1	1	1	1	1	1
M_pe160_c	1	1	1	1	1	1	1	1	1	1	1
M_pe160_p	1	1	1	1	1	1	1	1	1	1	1
M_pe161_c	1	1	1	1	1	1	1	1	1	1	1
M_pe161_p	1	1	1	1	1	1	1	1	1	1	1
M_pe180_c	1	1	1	1	1	1	1	1	1	1	1
M_pe180_p	1	1	1	1	1	1	1	1	1	1	1
M_pe181_c	1	1	1	1	1	1	1	1	1	1	1
M_pe181_p	1	1	1	1	1	1	1	1	1	1	1
M_peamn_p	1	0	1	0	0	1	0	0	0	0	0
M_pect_e	1	1	1	1	1	1	1	1	1	1	1
M_pencil_e	1	1	1	1	1	1	1	1	1	1	1
M_pencilca_e	1	1	1	1	1	1	1	1	1	1	1
M_pentso3_c	1	1	1	1	1	1	1	1	1	1	1
M_pentso3_p	1	1	1	1	1	1	1	1	1	1	1
M_pep_c	1	1	1	1	1	1	1	1	1	1	1
M_pept_c	1	1	1	1	1	1	1	1	1	1	1
M_pept_e	1	1	1	1	0	1	1	1	0	0	0
M_peroxyl_lpd_c	1	1	1	1	1	1	1	1	1	1	1
M_peroxyl_lpdr_c	1	1	1	1	1	1	1	1	1	1	1
M_pg120_c	1	1	1	1	1	1	1	1	1	1	1
M_pg120_p	1	1	1	1	1	1	1	1	1	1	1
M_pg140_c	1	1	1	1	1	1	1	1	1	1	1
M_pg140_p	1	1	1	1	1	1	1	1	1	1	1
M_pg141_c	1	1	1	1	1	1	1	1	1	1	1
M_pg141_p	1	1	1	1	1	1	1	1	1	1	1
M_pg160_c	1	1	1	1	1	1	1	1	1	1	1
M_pg160_p	1	1	1	1	1	1	1	1	1	1	1
M_pg161_c	1	1	1	1	1	1	1	1	1	1	1
M_pg161_p	1	1	1	1	1	1	1	1	1	1	1
M_pg180_c	1	1	1	1	1	1	1	1	1	1	1
M_pg180_p	1	1	1	1	1	1	1	1	1	1	1
M_pg181_c	1	1	1	1	1	1	1	1	1	1	1
M_pg181_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp120_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp120_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp140_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp140_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp141_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp141_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp160_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp160_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp161_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp161_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp180_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp180_p	1	1	1	1	1	1	1	1	1	1	1
M_pgp181_c	1	1	1	1	1	1	1	1	1	1	1
M_pgp181_p	1	1	1	1	1	1	1	1	1	1	1
M_phaccoa_c	1	1	1	1	1	1	1	1	1	1	1
M_phacgly_c	1	1	1	1	1	1	1	1	1	1	1
M_phatol_c	1	1	1	1	1	1	1	1	1	1	1
M_phb_c	1	1	1	0	1	1	1	0	1	0	1
M_phe_L_ala_L_c	1	0	1	1	1	1	1	1	1	0	1
M_phe_L_cys_L_c	1	0	1	1	1	1	1	1	1	0	1
M_phe_L_phe_L_c	1	0	1	1	1	1	1	1	1	0	1
M_phe_L_val_L_c	1	0	1	1	1	1	1	1	1	0	1
M_phe__D_c	1	1	1	1	1	1	1	1	1	1	1
M_phe__L_c	1	1	1	1	1	1	1	1	1	1	1
M_phe__L_e	1	1	1	1	1	1	1	1	1	1	1
M_phe__L_p	1	1	1	1	1	1	1	1	1	1	1
M_pheacnit_c	1	1	1	1	1	1	1	1	1	1	1
M_pheme_c	1	1	1	1	1	1	1	1	1	1	1
M_pheme_p	0	1	0	0	0	1	1	0	1	0	1
M_phentrc_c	1	1	1	1	1	1	1	1	1	1	1
M_pheth12o_c	1	1	1	1	1	1	1	1	1	1	1
M_pheth910o_c	1	1	1	1	1	1	1	1	1	1	1
M_phetrna_c	1	1	1	1	1	1	1	1	1	1	1
M_phnac_c	1	1	1	1	1	1	1	1	1	1	1
M_phom_c	1	1	1	1	1	1	1	1	1	1	1
M_phpyr_c	1	1	1	1	1	1	1	1	1	1	1
M_phthr_c	1	1	1	1	1	1	1	1	1	1	1
M_pi_c	1	1	1	1	1	1	1	1	1	1	1
M_pi_e	1	1	1	1	1	1	1	1	1	1	1
M_pi_p	1	1	1	1	1	1	1	1	1	1	1
M_pimACP_c	1	1	1	1	1	1	1	1	1	1	1
M_pmcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_pmeACP_c	1	1	1	1	1	1	1	1	1	1	1
M_pmtcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_pnplh_c	1	1	1	1	1	1	1	1	1	1	1
M_pnto__R_c	1	1	1	1	1	1	1	1	1	1	1
M_pnto__R_e	1	1	1	1	1	1	1	1	1	1	1
M_pnto__R_p	1	1	1	1	1	1	1	1	1	1	1
M_polygalurnxu_e	1	1	1	1	1	1	1	1	1	1	1
M_polypi_c	1	1	1	1	1	1	1	1	1	1	1
M_ppa_c	1	1	1	1	1	1	1	1	1	1	1
M_ppa_e	1	1	1	1	1	1	1	1	1	1	1
M_ppa_p	1	1	1	1	1	1	1	1	1	1	1
M_ppade_c	1	1	1	1	1	1	1	1	1	1	1
M_ppal_c	1	1	1	1	1	1	1	1	1	1	1
M_ppap_c	1	1	1	0	1	1	1	0	1	0	1
M_ppbng_c	1	1	1	1	1	1	1	1	1	1	1
M_ppcoa_c	1	1	1	1	1	1	1	1	1	1	1
M_ppgpp_c	1	1	1	1	1	1	1	1	1	1	1
M_pphn_c	1	1	1	1	1	1	1	1	1	1	1
M_ppi_c	1	1	1	1	1	1	1	1	1	1	1
M_ppp9_c	1	1	1	1	1	1	1	1	1	1	1
M_pppg9_c	1	1	1	1	1	1	1	1	1	1	1
M_pppi_c	1	1	1	1	1	1	1	1	1	1	1
M_pppn_c	1	1	0	1	0	1	1	1	0	1	1
M_ppya_c	1	1	1	1	1	1	1	1	1	1	1
M_ppyal_c	1	1	1	1	1	1	1	1	1	1	1
M_ppyr_c	1	1	1	1	1	0	1	1	1	1	1
M_pqq_c	0	0	0	0	1	0	0	0	0	0	0
M_pqqh2_c	0	0	0	0	1	0	0	0	0	0	0
M_pram_c	1	1	1	1	1	1	1	1	1	1	1
M_pran_c	1	1	1	1	1	1	1	1	1	1	1
M_prbamp_c	1	1	1	1	1	1	1	1	1	1	1
M_prbatp_c	1	1	1	1	1	1	1	1	1	1	1
M_pre3a_c	1	1	1	1	1	1	1	1	1	1	1
M_pre3b_c	1	1	1	1	1	1	1	1	1	1	1
M_pre4_c	1	0	1	1	1	1	1	1	1	1	1
M_pre5_c	1	1	1	1	1	1	1	1	1	1	1
M_pre6a_c	1	1	1	1	1	1	1	1	1	1	1
M_pre6b_c	1	0	1	1	1	1	1	1	1	1	1
M_pre8_c	1	0	1	1	1	1	1	1	1	1	1
M_preq0_c	1	1	1	1	1	1	1	1	1	1	1
M_preq1_c	1	1	1	1	1	1	1	1	1	1	1
M_prfp_c	1	1	1	1	1	1	1	1	1	1	1
M_prlp_c	1	1	1	1	1	1	1	1	1	1	1
M_pro_D_c	0	0	0	0	0	0	0	0	1	0	0
