ids	RSBA7	RSBDBR229	RSCFB2957	RSGMI1000	RSK60	RSMOLK2	RSPSI07	RSPSS4	RSR24	RSRUN2340	RSUW551
R_PC6AR	1	0	1	1	1	1	1	1	1	1	1
R_PC6YM	1	0	1	1	1	1	1	1	1	1	1
R_PC8XM	1	0	1	1	1	1	1	1	1	1	1
R_PCADYOX	1	1	1	1	1	1	1	1	1	1	1
R_PCNO	0	0	0	0	0	0	0	1	0	0	0
R_PCT1	1	1	1	1	1	1	1	1	1	1	1
R_PCW_bd_Expansin	1	1	1	1	1	1	1	1	1	1	1
R_PCW_bd_RSc0102_act	1	0	0	1	1	0	0	1	1	1	0
R_PCW_bd_RSc0104_act	1	0	0	1	1	0	0	1	1	1	0
R_PCW_bd_RSc0246_act	1	1	1	1	0	1	1	1	1	1	1
R_PCW_bd_RSc0249_act	1	1	1	1	0	1	1	1	1	1	1
R_PCW_bd_RSc3188	1	0	0	1	1	1	0	1	0	1	1
R_PCW_bd_RSp0294_act	1	0	1	1	1	1	0	1	0	1	1
R_PCW_bd_RSp0295_act	1	1	1	1	1	1	1	1	1	1	1
R_PCW_bd_RSp0540	1	0	1	1	1	1	0	1	1	1	1
R_PCW_bd_RSp1071	1	1	1	1	1	1	1	1	1	1	1
R_PCW_bd_RSp1073	1	1	1	1	1	1	1	1	1	1	1
R_PCW_bd_RSp1180_act	1	1	1	1	1	1	1	1	1	1	1
R_PCW_bd_RSp1539	1	1	1	1	1	1	1	1	1	1	0
R_PCW_bd_RSp1545	1	0	0	1	1	1	0	1	0	1	1
R_PCW_bd_Rsl	0	1	1	1	1	0	1	1	1	1	0
R_PCW_bd_Rsl2	1	1	1	1	1	1	1	1	1	1	1
R_PDE1	1	1	1	1	1	1	1	1	1	1	1
R_PDE4	1	1	1	1	1	1	1	1	1	1	1
R_PDH	1	1	1	1	1	1	1	1	1	1	1
R_PDX5POi	1	1	1	1	1	1	1	1	1	1	1
R_PDX5PS	1	1	1	1	1	1	1	1	1	1	1
R_PDX5PSa	1	0	1	0	0	1	0	0	0	0	1
R_PE120abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PE140abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PE141abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PE160abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PE161abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PE180abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PE181abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PEAMNOpp	1	0	1	0	0	1	0	0	0	0	0
R_PEPCK_re	1	1	1	1	1	1	1	1	1	1	1
R_PERD	1	1	1	1	1	1	1	1	1	1	1
R_PG120abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PG140abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PG141abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PG160abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PG161abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PG180abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PG181abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGAMT	1	1	1	1	1	1	1	1	1	1	1
R_PGCD	1	1	1	1	1	1	1	1	1	1	1
R_PGI	1	1	1	1	1	1	1	1	1	1	1
R_PGK	1	1	1	1	1	1	1	1	1	1	1
R_PGL	1	1	1	1	1	1	1	1	1	1	1
R_PGLYCP	1	1	1	1	1	1	1	1	1	1	1
R_PGM	1	1	1	1	1	1	1	1	1	1	1
R_PGMT	1	1	1	1	1	1	1	1	1	1	1
R_PGP120abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGP140abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGP141abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGP160abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGP161abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGP180abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGP181abcpp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP120	1	1	1	1	1	1	1	1	1	1	1
R_PGPP120pp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP140	1	1	1	1	1	1	1	1	1	1	1
R_PGPP140pp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP141	1	1	1	1	1	1	1	1	1	1	1
R_PGPP141pp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP160	1	1	1	1	1	1	1	1	1	1	1
R_PGPP160pp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP161	1	1	1	1	1	1	1	1	1	1	1
R_PGPP161pp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP180	1	1	1	1	1	1	1	1	1	1	1
R_PGPP180pp	1	1	1	1	1	1	1	1	1	1	1
R_PGPP181	1	1	1	1	1	1	1	1	1	1	1
R_PGPP181pp	1	1	1	1	1	1	1	1	1	1	1
R_PGSA120	1	1	1	1	1	1	1	1	1	1	1
R_PGSA140	1	1	1	1	1	1	1	1	1	1	1
R_PGSA141	1	1	1	1	1	1	1	1	1	1	1
R_PGSA160	1	1	1	1	1	1	1	1	1	1	1
R_PGSA161	1	1	1	1	1	1	1	1	1	1	1
R_PGSA180	1	1	1	1	1	1	1	1	1	1	1
R_PGSA181	1	1	1	1	1	1	1	1	1	1	1
R_PHACGLYc	1	1	1	1	1	1	1	1	1	1	1
R_PHAS	1	1	1	1	1	1	1	1	1	1	1
R_PHBD	1	1	1	1	1	1	1	1	1	1	1
R_PHBD_Ext	1	1	1	1	1	1	1	1	1	1	1
R_PHCD	1	1	1	1	1	1	1	1	1	1	1
R_PHEAT1	0	0	0	1	0	0	0	1	0	0	0
R_PHEME2abcpp	0	1	0	0	0	1	1	0	1	0	1
R_PHEMEAS	1	1	1	1	1	1	1	1	1	1	1
R_PHEODC	0	1	1	1	1	1	1	1	1	1	1
R_PHETA1	1	1	1	1	1	1	1	1	1	1	1
R_PHETHPTOX2	1	1	1	1	1	1	1	1	1	1	1
R_PHETRS	1	1	1	1	1	1	1	1	1	1	1
R_PHEt2rpp	1	0	1	1	1	1	0	1	1	1	1
R_PHEtex	1	1	1	1	1	1	1	1	1	1	1
R_PHNACH	1	1	1	1	1	1	1	1	1	1	1
R_PINAt	1	1	1	0	1	1	1	0	1	0	1
R_PIt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_PItex	1	1	1	1	1	1	1	1	1	1	1
R_PIuabcpp	1	1	1	1	1	1	1	1	1	1	1
R_PMANM	1	1	1	1	1	1	1	1	1	1	1
R_PMCOAD	1	1	1	1	1	1	1	1	1	1	1
R_PMDPHT	1	1	1	1	1	1	1	1	1	1	1
R_PME	1	1	1	1	1	1	1	1	1	1	1
R_PMEACPE	1	1	1	1	1	1	1	1	1	1	1
R_PMPK	1	1	1	1	1	1	1	1	1	1	1
R_PNTK	1	1	1	1	1	1	1	1	1	1	1
R_PNTOt4pp	1	1	1	1	1	1	1	1	1	1	1
R_PNTOtex	1	1	1	1	1	1	1	1	1	1	1
R_POR3	1	1	1	1	1	1	1	1	1	1	1
R_POX	1	1	1	1	1	1	1	1	1	1	1
R_PPA	1	1	1	1	1	1	1	1	1	1	1
R_PPA2	1	1	1	1	1	1	1	1	1	1	1
R_PPAKr	1	1	1	0	1	1	1	0	1	0	1
R_PPAt2pp	1	1	1	1	1	1	1	1	1	1	1
R_PPAtex	1	1	1	1	1	1	1	1	1	1	1
R_PPBNGS	1	1	1	1	1	1	1	1	1	1	1
R_PPC	1	1	1	1	1	1	1	1	1	1	1
R_PPCDC	1	1	1	1	1	1	1	1	1	1	1
R_PPCOAC	1	1	1	1	1	1	1	1	1	1	1
R_PPCSYN1	1	1	1	1	1	1	1	1	1	1	1
R_PPCSYN2	1	1	1	1	1	1	1	1	1	1	1
R_PPGPPDP	1	1	1	1	1	1	1	1	1	1	1
R_PPK	1	1	1	1	1	1	1	1	1	1	1
R_PPK10r	1	1	1	1	1	1	1	1	1	1	1
R_PPK2	1	1	1	1	1	1	1	1	1	1	1
R_PPLCc120	0	1	0	1	0	1	1	1	1	0	1
R_PPLCc140	0	1	0	1	0	1	1	1	1	0	1
R_PPLCc141	0	1	0	1	0	1	1	1	1	0	1
R_PPLCc160	0	1	0	1	0	1	1	1	1	0	1
R_PPLCc161	0	1	0	1	0	1	1	1	1	0	1
R_PPLCc180	0	1	0	1	0	1	1	1	1	0	1
R_PPLCc181	0	1	0	1	0	1	1	1	1	0	1
R_PPLDc120	1	0	1	1	1	0	1	1	0	0	0
R_PPLDc140	1	0	1	1	1	0	1	1	0	0	0
R_PPLDc141	1	0	1	1	1	0	1	1	0	0	0
R_PPLDc160	1	0	1	1	1	0	1	1	0	0	0
R_PPLDc161	1	0	1	1	1	0	1	1	0	0	0
R_PPLDc180	1	0	1	1	1	0	1	1	0	0	0
R_PPLDc181	1	0	1	1	1	0	1	1	0	0	0
R_PPNCL2	1	1	1	1	1	1	1	1	1	1	1
R_PPND	1	1	1	1	1	1	1	1	1	1	1
R_PPNDH	1	1	1	1	1	1	1	1	1	1	1
R_PPOR	1	1	1	1	1	1	1	1	1	1	1
R_PPPGO	1	1	1	1	1	1	1	1	1	1	1
R_PPPNDO	1	1	0	1	0	1	1	1	0	1	1
R_PPS	1	1	1	1	1	1	1	1	1	1	1
R_PPSERS	1	1	1	1	1	1	1	1	1	1	1
R_PRAGSr	1	1	1	1	1	1	1	1	1	1	1
R_PRAI	1	1	1	1	1	1	1	1	1	1	1
R_PRAIS	1	1	1	1	1	1	1	1	1	1	1
R_PRAMPC	1	1	1	1	1	1	1	1	1	1	1
R_PRASCSi	1	1	1	1	1	1	1	1	1	1	1
R_PRATPP	1	1	1	1	1	1	1	1	1	1	1
R_PRE3BS	1	1	1	1	1	1	1	1	1	1	1
R_PRFGS	1	1	1	1	1	1	1	1	1	1	1
R_PRMICI	1	1	1	1	1	1	1	1	1	1	1
R_PROAKGOX1	1	1	1	1	1	1	1	1	1	1	1
R_PROAS	1	1	1	1	1	1	1	1	1	1	1
R_PROD2	1	1	1	1	1	1	1	1	1	1	1
R_PROLPPGT160	1	1	1	1	1	1	1	1	1	1	1
R_PROR	0	0	0	0	0	0	0	0	1	0	0
R_PROTCC2	1	1	1	1	1	1	1	1	1	1	1
R_PROTCD	1	1	1	1	1	1	1	1	1	1	1
R_PROTCDp	1	1	1	1	1	1	1	1	1	1	1
R_PROTRS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_C_Tek	1	1	1	1	1	1	1	1	1	1	1
R_PROT_C_Tek2	1	1	1	1	1	1	1	1	1	1	1
R_PROT_CbhA_BioS	1	1	1	1	1	1	1	1	0	1	1
R_PROT_Egl_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_Expansin_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_Mel_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_PehB_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_PehC_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_PglA_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_PlcN_BioS	0	1	0	1	0	1	1	1	1	0	1
R_PROT_Pme_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc0102_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc0102_BioS	1	0	0	1	1	0	0	1	1	1	0
R_PROT_RSc0104_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc0104_BioS	1	0	0	1	1	0	0	1	1	1	0
R_PROT_RSc0246_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc0246_BioS	1	1	1	1	0	1	1	1	1	1	1
R_PROT_RSc0249_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc0249_BioS	1	1	1	1	0	1	1	1	1	1	1
R_PROT_RSc0337_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc0887_BioS	1	0	1	1	1	1	0	1	1	1	1
R_PROT_RSc0958_BioS	0	1	1	1	1	1	1	1	1	0	1
R_PROT_RSc1775_BioS	1	1	1	1	1	1	1	1	1	1	0
R_PROT_RSc1944_BioS	0	1	1	1	1	1	1	1	1	0	1
R_PROT_RSc2149_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc3151_BioS	0	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc3188_BioS	1	0	0	1	1	1	0	1	0	1	1
R_PROT_RSc3220_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc3222_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSc3430_BioS	1	1	1	1	1	1	1	1	0	0	1
R_PROT_RSp0030_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp0103_BioS	0	1	1	1	1	1	1	1	1	0	1
R_PROT_RSp0175_BioS	1	0	1	1	0	1	1	1	0	0	1
R_PROT_RSp0275_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp0294_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp0294_BioS	1	0	1	1	1	1	0	1	0	1	1
R_PROT_RSp0295_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp0295_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp0518_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp0540_BioS	1	0	1	1	1	1	0	1	1	1	1
R_PROT_RSp0629_BioS	1	0	1	1	1	0	0	1	0	0	0
R_PROT_RSp0630_BioS	1	0	1	1	1	0	1	1	0	0	0
R_PROT_RSp0656_BioS	0	0	0	1	0	0	1	1	1	1	0
R_PROT_RSp0745_BioS	1	0	1	1	1	1	1	1	0	0	1
R_PROT_RSp0768_BioS	1	0	1	1	0	1	1	1	0	0	1
R_PROT_RSp0881_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp1071_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp1073_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp1139_BioS	1	1	1	1	1	1	1	1	0	0	1
R_PROT_RSp1180_ACT	1	1	1	1	1	1	1	1	1	1	1
R_PROT_RSp1180_BioS	1	0	1	1	0	0	0	1	0	0	1
R_PROT_RSp1444_BioS	0	1	0	1	0	0	1	1	1	0	0
R_PROT_RSp1466_BioS	1	1	1	1	0	1	1	1	0	0	0
R_PROT_RSp1467_BioS	1	1	1	1	0	1	1	1	0	0	0
R_PROT_RSp1536_BioS	1	0	1	1	1	1	1	1	1	1	1
R_PROT_RSp1539_BioS	1	1	1	1	1	1	1	1	1	1	0
R_PROT_RSp1545_BioS	1	0	0	1	1	1	0	1	0	1	1
R_PROT_RSp1620_BioS	0	1	0	1	0	1	1	1	1	0	1
R_PROT_Rsl2_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_Rsl_BioS	0	1	1	1	1	0	1	1	1	1	0
R_PROT_Tek2_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_Tek_BioS	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSc0102_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSc0104_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSc0246_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSc0249_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSp0294_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSp0295_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_ce_RSp1180_S	1	0	1	1	0	0	0	1	0	1	1
R_PROT_cp_CbhA_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Egl_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Expansin_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Mel_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_PehB_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_PehC_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_PglA_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_PlcN_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Pme_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSc0337_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSc0887_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSc1775_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSc2149_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSc3151_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSc3188_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp0030_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp0275_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp0540_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp0630_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp0656_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp0881_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1071_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1073_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1444_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1466_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1467_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1536_S	1	0	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1539_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1545_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_RSp1620_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Rsl2_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Rsl_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Tek2_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_cp_Tek_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_CbhA_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_Egl_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_Expansin_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_Mel_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_PehB_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_PehC_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_PglA_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_PlcN_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_Pme_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSc0337_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSc0887_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSc1775_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSc2149_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSc3151_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSc3188_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp0030_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp0275_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp0540_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp0630_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp0881_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1071_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1073_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1444_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1466_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1467_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1536_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1539_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1545_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_RSp1620_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_Rsl2_S	1	1	1	1	1	1	1	1	1	1	1
R_PROT_pe_Rsl_S	1	1	1	1	1	1	1	1	1	1	1
R_PROabcpp	1	1	1	1	1	1	1	1	1	1	1
R_PROt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_PROtex	1	1	1	1	1	1	1	1	1	1	1
R_PRPPS	1	1	1	1	1	1	1	1	1	1	1
R_PSD120	1	1	1	1	1	1	1	1	1	1	1
R_PSD140	1	1	1	1	1	1	1	1	1	1	1
R_PSD141	1	1	1	1	1	1	1	1	1	1	1
R_PSD160	1	1	1	1	1	1	1	1	1	1	1
R_PSD161	1	1	1	1	1	1	1	1	1	1	1
R_PSD180	1	1	1	1	1	1	1	1	1	1	1
R_PSD181	1	1	1	1	1	1	1	1	1	1	1
R_PSERT	1	1	1	1	1	1	1	1	1	1	1
R_PSGlcNAcDA	1	1	1	1	1	1	1	1	1	1	1
R_PSGlcNActpp	1	1	1	1	1	1	1	1	1	1	1
R_PSGlcNacbioS	1	1	1	1	1	1	1	1	1	1	1
R_PSPGAtex	1	1	1	1	1	1	1	1	1	1	1
R_PSP_L	1	1	1	1	1	1	1	1	1	1	1
R_PSSA120	1	1	1	1	1	1	1	1	1	1	1
R_PSSA140	1	1	1	1	1	1	1	1	1	1	1
R_PSSA141	1	1	1	1	1	1	1	1	1	1	1
R_PSSA160	1	1	1	1	1	1	1	1	1	1	1
R_PSSA161	1	1	1	1	1	1	1	1	1	1	1
R_PSSA180	1	1	1	1	1	1	1	1	1	1	1
R_PSSA181	1	1	1	1	1	1	1	1	1	1	1
R_PSUDS	1	1	1	1	1	1	1	1	1	1	1
R_PSbioS	1	1	1	1	1	1	1	1	1	1	1
R_PStex	1	1	1	1	1	1	1	1	1	1	1
R_PStpp	1	1	1	1	1	1	1	1	1	1	1
R_PTA2	1	1	1	0	1	1	1	0	1	0	1
R_PTAr	1	1	1	0	1	1	1	0	1	0	1
R_PTHPS	1	1	1	1	1	1	1	1	1	1	1
R_PTPATi	1	1	1	1	1	1	1	1	1	1	1
R_PTRCDH	1	1	1	1	1	1	1	1	1	1	1
R_PTRCTA	1	0	1	1	1	1	1	1	1	0	1
R_PTRCabcpp	1	1	1	1	1	1	1	1	1	1	1
R_PTRCt2pp	1	1	1	1	1	1	1	1	1	1	1
R_PTRCtex	1	1	1	1	1	1	1	1	1	1	1
R_PTSP1	1	1	1	1	1	1	1	1	1	1	1
R_PTSP2	1	1	1	1	1	1	1	1	1	1	1
R_PXYLt5	1	1	1	1	1	1	1	1	1	1	1
R_PXYLt6	1	1	1	1	1	1	1	1	1	1	1
R_PYAM5PO	1	1	1	1	1	1	1	1	1	1	1
R_PYK	1	1	1	1	1	1	1	1	1	1	1
R_PYNP1	1	0	1	1	1	1	0	1	0	1	1
R_PYNP2r	1	0	1	1	1	1	0	1	0	1	1
R_PYRt2rpp	1	1	1	1	1	1	1	1	1	1	1
R_PYRtex	1	1	1	1	1	1	1	1	1	1	1
R_Q8OXIR	1	1	1	1	1	1	1	1	1	1	1
R_QATPSK3PT	1	1	1	1	1	1	1	1	1	1	1
R_QOR1	1	1	1	1	1	1	1	1	1	1	1
R_QOR2	1	1	1	1	1	1	1	1	1	1	1
R_QOR3	1	1	1	1	1	1	1	1	1	1	1
R_QUES1	1	1	1	1	1	1	1	1	1	1	1
R_QUES2	1	1	1	1	1	1	1	1	1	1	1
R_QUES3	1	1	1	1	1	1	1	1	1	1	1
R_QUES4	1	1	1	1	1	1	1	1	1	1	1
R_QUIDH	0	0	0	0	1	0	0	0	0	0	0
R_QUIN2tex	1	1	1	1	1	1	1	1	1	1	1
R_QUINDH	1	1	1	1	0	1	1	1	1	0	1
R_QUINtpp	1	1	1	1	1	1	1	1	1	1	1
R_QULNS	1	1	1	1	1	1	1	1	1	1	1
R_R05219	1	1	1	1	1	1	1	1	1	1	1
R_R5PP	0	0	1	0	0	0	0	0	0	0	0
R_RALFtex	1	1	1	1	1	1	1	1	1	1	1
R_RALFtpp	1	1	1	1	1	1	1	1	1	1	1
R_RBFK	1	1	1	1	1	1	1	1	1	1	1
R_RBFSa	1	1	1	1	1	1	1	1	1	1	1
R_RBFSb	1	1	1	1	1	1	1	1	1	1	1
R_RBK	1	1	1	1	1	1	1	1	1	1	1
R_REPHACCOAI	1	1	1	1	1	1	1	1	1	1	1
R_REPHACCOAT	1	1	1	1	1	1	1	1	1	1	1
R_RFAMPtex	1	1	1	1	1	1	1	1	1	1	1
R_RFAMPtpp	1	1	1	1	1	1	1	1	1	1	1
R_RFURAH	1	1	1	1	1	1	1	1	1	1	1
R_RFURAST	0	0	0	1	1	0	0	1	0	0	0
R_RFURB	1	1	1	1	1	1	1	1	1	1	1
R_RFURRAC	1	1	1	1	1	1	1	1	1	1	1
R_RFURTT	1	1	1	1	1	1	1	1	1	1	1
R_RHA40tex	1	1	1	1	1	1	1	1	1	1	1
R_RHMNT2	0	0	0	0	0	0	1	0	0	0	0
R_RIBabc	1	1	1	1	1	1	1	1	1	1	1
R_RIBabcpp	1	1	1	1	1	1	1	1	1	1	1
R_RNDR1	1	1	1	1	1	1	1	1	1	1	1
R_RNDR2	1	1	1	1	1	1	1	1	1	1	1
R_RNDR3	1	1	1	1	1	1	1	1	1	1	1
R_RNDR4	1	1	1	1	1	1	1	1	1	1	1
R_RNTR1	1	1	1	1	1	1	1	1	1	1	1
R_RNTR2	1	1	1	1	1	1	1	1	1	1	1
R_RNTR3	1	1	1	1	1	1	1	1	1	1	1
R_RNTR4	1	1	1	1	1	1	1	1	1	1	1
R_RPE	1	1	1	1	1	1	1	1	1	1	1
R_RPI	1	1	1	1	1	1	1	1	1	1	1
R_RU5PP	0	0	1	0	0	0	0	0	0	0	0
R_RYLNTARH	1	1	1	1	0	0	1	1	1	0	0
R_RZ5PP	1	1	1	1	1	1	1	1	1	1	1
R_Resocteff	1	1	1	1	1	1	1	1	1	1	1
R_Resoctex	1	1	1	1	1	1	1	1	1	1	1
R_S7PI	1	1	1	1	1	1	1	1	1	1	1
R_SADT2	1	1	1	1	1	1	1	1	1	1	1
R_SAL5HL	1	1	0	1	0	1	1	1	0	1	1
R_SALCCOA5HL	1	1	1	1	1	1	1	1	1	1	1
R_SALCCOAS	1	1	1	1	1	1	1	1	1	1	1
R_SALCH1	1	1	1	1	1	1	1	1	1	1	1
R_SALCH3	1	1	1	1	1	1	1	1	1	1	1
R_SALCH4	1	1	1	1	1	1	1	1	1	1	1
R_SALCH5	1	1	1	1	1	1	1	1	1	1	1
R_SALCHS4abcpp	1	1	1	1	1	1	1	1	1	1	1
R_SALCOD	1	1	1	1	1	1	1	1	1	1	1
R_SALCS	1	1	1	1	1	1	1	1	1	1	1
R_SARCOX	0	0	0	1	0	0	0	1	1	1	0
R_SBDH	1	1	1	1	1	1	1	1	1	1	1
R_SBTD_D2	1	0	1	1	0	0	1	1	1	1	1
R_SBTR	0	0	0	0	0	0	1	0	1	0	0
R_SBTabcpp	1	1	1	1	1	1	1	1	1	1	1
R_SBTtex	1	1	1	1	1	1	1	1	1	1	1
R_SDPDS	1	1	1	1	1	1	1	1	1	1	1
R_SDPTA	1	1	1	1	1	1	1	1	1	1	1
R_SEAHCYSHYD	1	1	1	1	1	1	1	1	1	1	1
R_SELMETAT	1	1	1	1	1	1	1	1	1	1	1
